latitude,longitude,elevation,slope,aspect,tri,lith_score,tpi_15m,presence,_key
39.00000000000004,-120.80000000000004,311.0109558105469,34.98929977416992,12.334654808044434,11.166563987731934,0.5,-333.7737731933594,0,39.0_-120.8
36.60000000000001,-120.30000000000007,51.67571258544922,0.15471632778644562,252.0666046142578,0.03997363522648811,0.5,-0.4322967529296875,0,36.6_-120.3
39.70000000000005,-118.30000000000018,1251.9871826171875,3.903362512588501,299.87982177734375,1.1178369522094727,0.5,-20.5616455078125,0,39.7_-118.3
38.60000000000004,-101.70000000000113,0.0,0.0,0.0,0.0,0.5,0.0,0,38.6_-101.7
42.000000000000085,-109.40000000000069,2015.35302734375,0.7281039953231812,305.9123229980469,0.24519036710262299,0.5,-6.8779296875,0,42.0_-109.4
45.10000000000013,-103.30000000000103,866.5067749023438,0.9042194485664368,58.14933776855469,0.28139638900756836,0.5,4.74420166015625,0,45.1_-103.3
37.100000000000016,-121.10000000000002,313.2056579589844,7.798603057861328,104.97845458984375,4.972054481506348,0.5,99.35281372070312,0,37.1_-121.1
38.500000000000036,-111.90000000000055,2175.9541015625,15.935277938842773,162.13162231445312,4.431931972503662,0.5,22.053466796875,0,38.5_-111.9
40.600000000000065,-115.20000000000036,1827.5888671875,0.025902727618813515,328.36395263671875,0.036649998277425766,0.5,-0.0618896484375,0,40.6_-115.2
47.90000000000017,-119.20000000000013,707.7313842773438,3.7977519035339355,272.1733703613281,1.0410339832305908,0.5,63.77105712890625,0,47.9_-119.2
42.40000000000009,-115.80000000000032,1505.6229248046875,1.1643818616867065,131.4629669189453,0.3168536424636841,0.5,11.04736328125,0,42.4_-115.8
47.700000000000166,-115.20000000000036,1353.9027099609375,33.313907623291016,47.13658905029297,10.424589157104492,0.5,-50.582763671875,0,47.7_-115.2
45.70000000000014,-115.10000000000036,2001.270263671875,29.18593978881836,108.71932220458984,8.56583023071289,0.5,134.271484375,0,45.7_-115.1
45.00000000000013,-104.30000000000098,1081.6549072265625,0.7713214159011841,197.69955444335938,0.1940077692270279,0.5,-15.0615234375,0,45.0_-104.3
42.50000000000009,-119.90000000000009,1378.608154296875,1.5293322801589966,165.52371215820312,0.43804773688316345,0.5,-22.08984375,0,42.5_-119.9
40.600000000000065,-118.40000000000018,1385.650390625,5.080322265625,233.9319305419922,1.286969780921936,0.5,-0.4739990234375,0,40.6_-118.4
48.10000000000017,-112.30000000000052,1319.58740234375,0.48329299688339233,111.15985107421875,0.1418420523405075,0.5,19.6568603515625,0,48.1_-112.3
39.800000000000054,-116.00000000000031,1781.4873046875,0.30879518389701843,219.3331298828125,0.11868200451135635,0.5,0.01708984375,0,39.8_-116.0
37.60000000000002,-103.00000000000105,1419.3656005859375,1.263970136642456,220.96429443359375,0.33823835849761963,0.5,11.8929443359375,0,37.6_-103.0
46.80000000000015,-100.60000000000119,524.6395263671875,1.313960075378418,218.33804321289062,0.338395357131958,0.5,-0.2198486328125,0,46.8_-100.6
48.400000000000176,-102.80000000000106,693.0474853515625,6.577230453491211,208.76589965820312,1.6241086721420288,0.5,14.55938720703125,0,48.4_-102.8
46.70000000000015,-116.60000000000028,784.9170532226562,3.4535794258117676,306.3687438964844,0.8997848629951477,0.5,-27.9437255859375,0,46.7_-116.6
37.90000000000003,-120.30000000000007,600.3374633789062,14.5098295211792,71.10308837890625,4.041705131530762,0.5,27.51611328125,0,37.9_-120.3
46.00000000000014,-111.80000000000055,1809.091064453125,19.932687759399414,119.97271728515625,5.5701823234558105,0.5,108.306884765625,0,46.0_-111.8
40.40000000000006,-105.90000000000089,3661.111328125,13.522421836853027,221.05421447753906,4.461062431335449,0.5,180.802734375,0,40.4_-105.9
36.2,-104.000000000001,1838.9586181640625,5.5384063720703125,247.16644287109375,1.4218826293945312,0.5,3.930419921875,0,36.2_-104.0
43.300000000000104,-116.40000000000029,859.4846801757812,0.5176616907119751,60.138877868652344,0.12987378239631653,0.5,7.66632080078125,0,43.3_-116.4
44.30000000000012,-101.80000000000112,795.9603881835938,1.8611621856689453,217.8710174560547,0.4921298921108246,0.5,4.153076171875,0,44.3_-101.8
42.9000000000001,-106.00000000000088,1594.11572265625,5.276497840881348,99.5317153930664,1.6788867712020874,0.5,9.0819091796875,0,42.9_-106.0
38.90000000000004,-102.00000000000111,1164.9163818359375,6.0286688804626465,311.3244934082031,1.7002488374710083,0.5,-3.1114501953125,0,38.9_-102.0
46.00000000000014,-115.00000000000037,1973.341552734375,17.186748504638672,301.78668212890625,4.724907398223877,0.5,928.6553955078125,0,46.0_-115.0
38.90000000000004,-117.80000000000021,2095.207763671875,24.060138702392578,200.3397674560547,6.828578948974609,0.5,5.041015625,0,38.9_-117.8
41.300000000000075,-105.00000000000094,2027.5858154296875,2.0999135971069336,117.98213958740234,0.6129025816917419,0.5,1.083251953125,0,41.3_-105.0
45.90000000000014,-121.5,368.865966796875,3.734248161315918,122.78529357910156,1.0116990804672241,0.5,-70.86688232421875,0,45.9_-121.5
40.600000000000065,-116.1000000000003,1818.5224609375,15.909818649291992,278.67425537109375,4.110450744628906,0.5,5.9635009765625,0,40.6_-116.1
38.70000000000004,-111.60000000000056,3082.819580078125,23.976537704467773,10.035165786743164,6.795644283294678,0.5,61.833984375,0,38.7_-111.6
48.60000000000018,-120.20000000000007,0.0,0.0,0.0,0.0,0.5,0.0,0,48.6_-120.2
49.30000000000019,-113.80000000000044,1295.5947265625,1.2585352659225464,114.1954574584961,0.3559354543685913,0.5,4.715087890625,0,49.3_-113.8
40.600000000000065,-106.70000000000084,3328.5849609375,16.12152862548828,354.3995056152344,4.480072498321533,0.5,109.740966796875,0,40.6_-106.7
43.90000000000011,-116.60000000000028,729.8484497070312,0.5911757349967957,340.5451354980469,0.2507392168045044,0.5,8.31085205078125,0,43.9_-116.6
44.700000000000124,-108.50000000000074,1329.5516357421875,7.428490161895752,32.05965042114258,1.5045572519302368,0.5,17.661376953125,0,44.7_-108.5
36.0,-105.80000000000089,2531.173095703125,5.039250373840332,316.493896484375,1.4210844039916992,0.5,63.361328125,0,36.0_-105.8
45.500000000000135,-112.8000000000005,2310.71533203125,20.787309646606445,85.53565216064453,5.912035942077637,0.5,67.045166015625,0,45.5_-112.8
41.60000000000008,-107.20000000000081,2120.4365234375,2.565518856048584,67.39229583740234,0.7602261304855347,0.5,2.5693359375,0,41.6_-107.2
36.50000000000001,-103.00000000000105,1431.62451171875,1.6036274433135986,97.02992248535156,0.4456581771373749,0.5,3.3970947265625,0,36.5_-103.0
45.70000000000014,-112.30000000000052,1514.470458984375,6.066397190093994,192.95545959472656,1.8039895296096802,0.5,-1.0562744140625,0,45.7_-112.3
43.70000000000011,-101.80000000000112,685.5361938476562,0.47764140367507935,284.4544372558594,0.3522137403488159,0.5,-18.630859375,0,43.7_-101.8
41.40000000000008,-115.20000000000036,1782.876708984375,0.7393434047698975,258.15142822265625,0.18157999217510223,0.5,4.297607421875,0,41.4_-115.2
38.60000000000004,-110.70000000000061,1523.62841796875,6.39072847366333,293.0185546875,3.726677417755127,0.5,0.696044921875,0,38.6_-110.7
48.60000000000018,-118.20000000000019,883.356201171875,16.014488220214844,125.01068115234375,4.4978508949279785,0.5,20.588623046875,0,48.6_-118.2
49.40000000000019,-111.40000000000057,911.253173828125,1.1179478168487549,188.07374572753906,0.2812446653842926,0.5,7.8778076171875,0,49.4_-111.4
40.80000000000007,-108.40000000000074,1976.2220458984375,1.2283945083618164,92.15847778320312,0.34071341156959534,0.5,-8.1947021484375,0,40.8_-108.4
47.700000000000166,-109.70000000000067,874.9263305664062,7.869274139404297,309.171875,2.398744821548462,0.5,-15.47076416015625,0,47.7_-109.7
38.30000000000003,-120.60000000000005,700.2474365234375,4.923600196838379,17.468494415283203,1.3381261825561523,0.5,67.96661376953125,0,38.3_-120.6
40.00000000000006,-114.5000000000004,2156.3681640625,7.190975666046143,18.761661529541016,1.8965448141098022,0.5,25.29541015625,0,40.0_-114.5
49.40000000000019,-113.50000000000045,1084.40234375,1.119584321975708,297.1282958984375,0.4173502027988434,0.5,-7.962646484375,0,49.4_-113.5
48.300000000000175,-103.30000000000103,731.0675048828125,0.4312131702899933,266.54443359375,0.1569264531135559,0.5,16.3980712890625,0,48.3_-103.3
37.90000000000003,-117.00000000000026,1588.119140625,0.3164394795894623,317.2442626953125,0.07390161603689194,0.5,0.4027099609375,0,37.9_-117.0
43.0000000000001,-109.50000000000068,3277.80859375,16.30219268798828,31.8029842376709,4.870255947113037,0.5,-47.8740234375,0,43.0_-109.5
41.60000000000008,-121.30000000000001,1316.5277099609375,0.1954551488161087,143.60340881347656,0.04941592365503311,0.5,-10.8043212890625,0,41.6_-121.3
46.300000000000146,-118.90000000000015,263.6348876953125,1.630082368850708,36.88788604736328,0.41577374935150146,0.5,21.0701904296875,0,46.3_-118.9
36.0,-119.7000000000001,56.120506286621094,0.06011481210589409,231.17442321777344,0.01872590184211731,0.5,0.185943603515625,0,36.0_-119.7
39.800000000000054,-113.20000000000047,1540.1339111328125,6.425226211547852,283.06591796875,1.595979928970337,0.5,-35.662109375,0,39.8_-113.2
41.200000000000074,-104.90000000000094,1934.8927001953125,3.0991241931915283,159.48184204101562,0.8412617444992065,0.5,0.268798828125,0,41.2_-104.9
45.10000000000013,-109.50000000000068,3212.80078125,21.75275230407715,353.7440490722656,6.007977485656738,0.5,132.478515625,0,45.1_-109.5
41.00000000000007,-100.80000000000118,928.61181640625,3.8668882846832275,76.04393768310547,0.9314205050468445,0.5,-1.67205810546875,0,41.0_-100.8
43.400000000000105,-106.60000000000085,1573.2989501953125,2.395686149597168,138.96681213378906,0.644121527671814,0.5,13.8504638671875,0,43.4_-106.6
42.000000000000085,-104.70000000000095,1559.425537109375,3.7384679317474365,136.51947021484375,1.1053524017333984,0.5,25.799072265625,0,42.0_-104.7
41.60000000000008,-111.50000000000057,2244.0966796875,52.72987747192383,132.33282470703125,18.678869247436523,0.5,6.599609375,0,41.6_-111.5
42.10000000000009,-121.4,0.0,0.0,0.0,0.0,0.5,0.0,0,42.1_-121.4
43.80000000000011,-121.30000000000001,1667.82373046875,28.511276245117188,297.5320739746094,8.662609100341797,0.5,-16.4598388671875,0,43.8_-121.3
41.300000000000075,-115.50000000000034,1851.254150390625,3.3403892517089844,126.83548736572266,0.9207339286804199,0.5,5.5965576171875,0,41.3_-115.5
43.1000000000001,-114.10000000000042,1346.117919921875,2.386319160461426,101.22745513916016,0.6197476983070374,0.5,-3.7099609375,0,43.1_-114.1
47.20000000000016,-110.10000000000065,1260.9696044921875,4.461720943450928,284.50811767578125,1.2519702911376953,0.5,17.4368896484375,0,47.2_-110.1
43.0000000000001,-107.70000000000078,1748.490478515625,1.8579241037368774,42.32064437866211,0.5116481184959412,0.5,-6.700927734375,0,43.0_-107.7
